ExtractDate,OrganisationURI,OrganisationLabel,CaseReference,CaseDate,ServiceTypeURI,ServiceTypeLabel,PremisesName,LocationText,Postcode,EntertainmentTypeURI,EntertainmentTypeLabel,LateNightRefreshment,AlcoholSupply,OpeningHours,StatusURI,StatusLabel,LicenceStartDate,LicenceEndDate,OnPremisesAlcoholSale,OffPremisesAlcoholSale,LicenceHolder,LicenceHolderAddress,LicenceHolderPostcode,ApplicantTypeURI,ApplicantTypeLabel,DesignatedPremisesSupervisor,SupervisorLicenceNo,SupervisorAddress,SupervisorPostcode,Conditions,DecisionDate,DecidedBy,LicenceURL,UPRN,GeoPointLicensingURL
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,66553,01/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,18 Southchurch Drive Clifton Notttingham,NG11 8AR,,,false,true,m-su 05.30 - 23.30,,Approved,01/02/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,45318,02/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Tesco Stores Limited,Clifton Lane Clifton Nottingham,NG11 8NA,,,true,true,m-su 06.00-24.00,,Approved,02/02/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,43953,03/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Boots Company PLC,1 Thane Road Lenton Nottingham,NG7 2TG,,Plays|Films|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,true,true,24 hours,,Approved,03/02/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,77388,04/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,2 Strelley Road Nottingham,NG8 3AP,,,false,true,nm-su 08.00-23.00,,Approved,04/02/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35023,05/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Wheelhouse,Russell Drive Wollaton Nottingham,NG8 2BGH,,Boxing or wrestling|Recorded music|Performances of dance|,false,true,su-th 05.00-00.30 f-s 05.00-01.30,,Approved,05/02/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37103,06/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Luigi's Pizza,117 Woodside Road Lenton Nottingham,NG9 2SB,,,false,false,m-su 11.00-01.00,,Approved,06/02/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36339,07/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,192 Carlton Road Nottingham,NG3 2BB,,,false,true,licensee's discretion,,Approved,07/02/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35629,08/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Crown Hotel,Western Boulevard Aspley Nottingham,NG8 1PE,,Boxing or wrestling|Recorded music|Similar to music or dance,true,true,m-su 10.00-00.45,,Approved,08/02/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,39974,09/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Old Basford Community Centre,Bramble Close Old Basford Nottingham,NG6 0QG,,Plays|Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,false,false,m-su 09.00-23.30,,Approved,09/02/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38026,10/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Lincoln Hall,University of Nottingham University Boulevard Nottingham,NG7 2QU,,Boxing or wrestling|Recorded music|,false,true,m-s 11.00-01.30 su 11.00-01.00,,Approved,10/02/2013,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38996,11/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Gooseberry Bush,5 Peel Street Nottingham,NG1 4GL,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|,false,true,m-su 08.00-00.30,,Approved,11/02/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34131,12/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Royal Oak,56 Main Street Bulwell Nottingham,NG6 8EW,,Boxing or wrestling|Recorded music|Similar to music or dance,true,true,m-s 09.00-01.00  su 09.00-01.00,,Approved,12/02/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35952,13/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Kismet Kebabs,95a Upper Parliament Street Nottingham,NG1 6LA,,,true,false,m-s 1700-0330  su 1700-0200,,Approved,13/02/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38887,14/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Sherwood Hall,University of Nottingham University Boulevard Nottingham,NG7 2RA,,Boxing or wrestling|Recorded music|,false,true,m-su 11.00 -01.30,,Approved,14/02/2013,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37960,15/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Saveera Tandoori,365 Derby Road Lenton Nottingham,NG7 2EB,,Recorded music|,true,true,Licensee's discretion,,Approved,15/02/2013,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,45169,16/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Fusion Bar & Lounge,36a Wollaton Road Nottingham,NG8 1FD,,Films|Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-su 10.00-01.30 sun 10.00-00.30,,Approved,16/02/2013,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36776,17/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Penthouse,Broadway 8-12 The Lace Market Nottingham,NG1 1PS,,Films|Boxing or wrestling|Recorded music|Performances of dance|,false,true,1030-0300,,Approved,17/02/2013,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,47116,18/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  CJ's Convenience Store,60 Goose Gate Nottingham,NG1 1FF,,,true,true,m-su 0000-2400,,Approved,18/02/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,57447,19/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Iffi's Wine and Spirits,22 Sneinton Road Sneinton Nottingham,NG2 4PA,,,false,true,m-su 06.00 - 23.00,,Approved,19/02/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,44979,20/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Oriental Mart,6 to 8 Heathcoat Street Nottingham,NG1 3NN,,,false,true,m-su 08.00-20.00,,Approved,20/02/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,42023,21/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Dionysos,5 Thurland Sreet Nottingham,NG1 3DR,,Films|Boxing or wrestling|Recorded music|Performances of dance|,false,true,m-su 0800-0100,,Approved,21/02/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36354,22/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Booker Cash & Carry,Midway Lenton Industrial Estate Nottingham,NG7 2TS,,,true,true,m-sa 0615-2315 su 0745-2245,,Approved,22/02/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37450,23/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Dragon Palace,77 Haydn Road Sherwood Nottingham,NG5 2LA,,,false,true,m-su 11.00-00.30,,Approved,23/02/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37734,24/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Trattoria Roma  Function Room - known as Mezopotamya Community Centre,1st Floor 157-159 Mansfield Road Nottingham,NG1 3FR,,Recorded music|,false,true,Licensee's discretion,,Approved,24/02/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36222,25/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Highbury Road Stores,37-39 Highbury Road Bulwell Nottingham,NG6 9DD,,,false,true,m-s 07.00-23.00  su 08.00-23.00,,Approved,25/02/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36394,26/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Union Shop,Portland Building University Of Nottingham University Boulevard Nottingham,NG7 2RD,,,false,true,licensee's discretion,,Approved,26/02/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36453,27/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,117-119 Mansfield Road Nottingham,NG1 3FQ,,,true,true,licensee's discretion,,Approved,27/02/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37561,28/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Eviva Taverna,Barker Gate Basement of Gothic House Nottingham,NG1 1JU,,Boxing or wrestling|Recorded music|Performances of dance|,false,true,Licensee's discretion,,Approved,28/02/2013,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34518,29/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Diamond City,3 Limekiln Court Camberley Road Nottingham,NG8 8GE,,,true,false,m-su 17.00-01.30,,Approved,01/03/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,72140,30/01/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Pricecutter,322-326 Radford Road Hyson Green Nottingham,NG7 5GP,,,false,true,m-su 06.00 -24.00,,Approved,02/03/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,74315,31/01/2013,http://id.esd.org.uk/service/860,Premises  licence,NUSA,Bramhall Road Bilborough Nottingham,NG8 4HY,,Plays|Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,false,false,"m-th 09.00-22.00, f-sa 09.00-24.00, su 09.00-17.00",,Approved,03/03/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37115,01/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Ask,Unit 6A Chapel Quarter Chapel Bar Nottingham,NG1 6JS,,Recorded music|,true,true,m-su 1000-0030,,Approved,04/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,44102,02/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Harvey Haddon Sports Centre,Wigman Road Bilborough Nottingham,NG8 4PB,,Plays|Films|Indoor sporting events|Boxing or wrestling|Live music|Recorded music|Performances of dance|Similar to music or dance,true,true,m-su 0700-0100,,Approved,05/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37955,03/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Premier Inn,London Road Island Site Nottingham,NG2 4UU,,Recorded music|,false,true,Licensee's discretion,,Approved,06/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,68223,04/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Harvester,Castle Bridge Road Castle Marina Retail Park Nottingham,NG7 1GX,,Recorded music|,true,true,m-su 07.00-00.30,,Approved,07/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36615,05/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Nandos,Unit G9 Cornerhouse Nottingham,NG1 4DB,,Recorded music|,false,true,Licensee's discretion,,Approved,08/03/2013,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37637,06/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Falcon Inn,1 Alfreton Road Radford Nottingham,NG7 3JE,,Boxing or wrestling|Recorded music|,false,true,su-th 1000-0030  f s 1100-0130,,Approved,09/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,40761,07/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Goodfellows,59 Handel Street St Anns Nottingham,NG3 1JE,,Recorded music|,false,true,m-s 16.00-24.00  su 16.00 - 23.30,,Approved,10/03/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37431,08/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Khan Stores,63 Bentinck Road Hyson Green Nottingham,NG7 4AG,,,true,true,m-f 09.00-22.00  s 09.30-22.00  su 10.30-22.00,,Approved,11/03/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36727,09/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Shaws Restaurant & Bar  Basement,20-22 Broad Street Nottingham,NG1 3AL,,Recorded music|,true,true,Licensee's discretion,,Approved,12/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,55678,10/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Wollaton PH - marquee in the grounds,Lambourne Drive Wollaton Nottingham,NG8 1GA,,Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,true,true,su-w 0900-0100  th-sa 09.00-0200,,Approved,13/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37783,11/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Spar,553-555 Aspley Lane Aspley Nottingham,NG8 5RX,,,false,true,licensee's discretion,,Approved,14/03/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,56754,12/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Fothergills,5 to 7 Castle Road Nottingham,NG1 6AA,,Films|Boxing or wrestling|Recorded music|,true,true,m-su 08.00-01.30,,Approved,15/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37327,13/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,30-32 Tollerton Green Highbury Vale Bulwell Nottingham,NG6 9EX,,,true,true,licensee's discretion,,Approved,16/03/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,78571,14/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Premises at,7 Hurts Yard Nottingham,NG1 6JD,,Recorded music|,true,true,m-su 10-22.00,,Approved,17/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,40821,15/02/2013,http://id.esd.org.uk/service/860,Premises  licence,St Peter's Square,LAND St Peter's Square Nottingham,NG1 2NX,,Plays|Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,false,false,m-su 00.00-24.00,,Approved,18/03/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34512,16/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,134-136 Hartley Road Radford Nottingham,NG7 3AJ,,,true,true,licensee's doscretion,,Approved,19/03/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,53185,17/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  AAP Convenience Store,52-54 The Wells Road St Anns Nottingham,NG3 3AR,,,false,true,m-s 08.00-23.00 su 10.00-23.00,,Approved,20/03/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,57445,18/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Yo Yo Noodles,62 Long Row Nottingham,NG1 6JE,,,false,true,m-thur 11.00-24.00 f-sat 11.00-03.00 su 11.00-24.00,,Approved,21/03/2013,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,53813,19/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Hartley Convenience Store,3 to 7 Hartley Road Radford Nottingham,NG7 3AA,,,true,true,m-su 06.00-24.00,,Approved,22/03/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37379,20/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Castle,1 Castle Road Nottingham,NG1 6AA,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|,true,true,m-su 0900-0100,,Approved,23/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34007,21/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  BHS,3 Lister Gate Square Broad Marsh Centre Nottingham,NG1 7LB,,,true,true,licensee's discretion,,Approved,24/03/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,67730,22/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Point Bar,Clifton Lane Clifton Nottingham,NG11 8NS,,Plays|Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,true,true,m-s 07.00-04.30 sun- 10.00-04.30,,Approved,25/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36102,23/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Cinderhill Community Association,194 Amesbury Circus Aspley Nottingham,NG8 6DD,,Plays|Films|Indoor sporting events|Boxing or wrestling|Live music|Recorded music|Performances of dance|Similar to music or dance,true,false,m-su 0800-2300,,Approved,26/03/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35970,24/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Goodfellows Mini Market,55-57 Handel Street Sneinton Nottingham,NG3 1JE,,,false,true,m-su 06.00-24.00,,Approved,27/03/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,45334,25/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Vernon Mini Market,196 Vernon Road Basford Nottingham,NG6 0AD,,,true,true,m-su 06.00-23.00,,Approved,28/03/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36529,26/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Padrino's Fast Food,225 Ilkeston Road Radford Nottingham,NG7 3FX,,,false,false,m-su 17.00-03.00,,Approved,29/03/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37543,27/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Nottingham Mechanics,3 North Sherwood Street Nottingham,NG1 4EZ,,Recorded music|,true,true,Licensee's discretion,,Approved,30/03/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,67075,28/02/2013,http://id.esd.org.uk/service/860,Premises  licence,Red Hot World Buffet,Cornerhouse Nottingham,NG1 4DB,,Films|Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-su 1100-01.30,,Approved,31/03/2013,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37672,01/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Framesmith Arms,287 Main Street Bulwell Nottingham,NG6 6ED,,Boxing or wrestling|Recorded music|,true,true,m-w 1000-2330  th-s 1000-0030  su 1000-2330,,Approved,01/04/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36327,02/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Fanoose,30 Lenton Boulevard Lenton Nottingham,NG7 2ES,,,true,false,m-th 1700 - 0230 - fr-s - 1700 - 0400 - su - 1700 - 0230,,Approved,02/04/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34035,03/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Wollaton Sports Association,753 Wollaton Road Wollaton Park Nottingham,NG8 2AN,,Recorded music|,false,true,In accordance with current rules of the club,,Approved,03/04/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36463,04/03/2013,http://id.esd.org.uk/service/860,Premises  licence,In Plaice,20 Southchurch Drive Clifton Nottingham,NG11 8AR,,,true,false,m-su 11.30-24.00,,Approved,04/04/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,39077,05/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Grangewood Methodist Church,Grangewood Road Wollaton Nottingham,NG8 2SJ,,Plays|Boxing or wrestling|,true,false,m-s - 1830 - 2230 - su 0800 - 2000,,Approved,05/04/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37407,06/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Blue Bell Hill Comm Centre,Dennett Close St Anns Nottingham,NG3 2GL,,Boxing or wrestling|Recorded music|Performances of dance|,true,false,Licensee's discretion,,Approved,06/04/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36835,07/03/2013,http://id.esd.org.uk/service/860,Premises  licence,St Ann’s Inn,Shelton Street St Anns Nottingham,NG3 1DY,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-s 11.00-01.30 su 12.00-23.00,,Approved,07/04/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36453,08/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Asiana Hypermarket,108 Woodborough Road Nottingham,NG3 1AX,,,false,true,licensee's discretion,,Approved,08/04/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37399,09/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Restaurant/Bar  Marco Island,Huntingdon Street Nottingham,NG1 1EA,,Boxing or wrestling|Recorded music|,true,true,0700-0200,,Approved,09/04/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,72231,10/03/2013,http://id.esd.org.uk/service/860,Premises  licence,National College for Leadership of Schools & Childrens Services,Triumph Road Nottingham,NG8 1DH,,Recorded music|,true,true,m-su 00.00 - 24.00,,Approved,10/04/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,58805,11/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Gino's Pizza,119 Ilkeston Road Radford Nottingham,NG7 3HE,,,true,false,m-su 10.30-04.00,,Approved,11/04/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34109,12/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Nottingham Proprietary Bowling Green Club,29 Addison St Nottingham,NG1 4HB,,Recorded music|,true,true,In accordance with the current rules of the club,,Approved,12/04/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,33971,13/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,15 Ambergate Road Aspley Nottingham,NG8 3GD,,,false,true,licensee's discretion,,Approved,13/04/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36377,14/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Tesco Basford Express  2183,544 Valley Road Basford Nottingham,NG5 1JJ,,,true,true,licensee's discretion,,Approved,14/04/2013,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36485,15/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Food House,8 to 10 St James's Street Nottingham,NG1 6FG,,,true,false,m-s 11.00-03.30 su 11.00-01.00,,Approved,15/04/2013,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35955,16/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Whitemoor,Nuthall Road Bobbersmill Nottingham,NG8 5BN,,Boxing or wrestling|Recorded music|,true,true,su-th 10.00-00.30 f -s 10.00-01.30,,Approved,16/04/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38110,17/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Navigation,6 Wilford Street Nottingham,NG2 1AA,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-s 10.00-01.30  su 10.30-01.30,,Approved,17/04/2013,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36298,18/03/2013,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,141-143 Bransdale Road Clifton Nottingham,NG11 9HG,,,false,true,licensee's discretion,,Approved,18/04/2013,,false,true,,,,,,,,,,,,,,,
